UID,lon,lat,CEWOVll,nearest_mapped_dist,n_wetlands_pwet,area_wetlands_pwet,wet_prop_mean,area_mean_max,STRANNTEMP,STRELEMEAN,STRANNRAIN,RUNANNMEAN,VALLEYSLOPE,Perca fluviatilis,Philypnodon grandiceps,Cyprinus carpio,Gambusia holbrooki,Nannoperca australis,Retropinna semoni,Craterocephalus fluviatilis,Gadopsis marmoratus,Mogurnda adspersa,Hypseleotris klunzingeri,Galaxias rostratus,Misgurnus anguillicaudatus,id
r32xk7ern,147.152679624816,-36.6840553285,Kiewa,0,0,0,1,5.129301111060648,13.3999996185303,302.693786621094,1136.5,378013.5625,0.30550229549408,0,0,1,0,0,0,0,0,0,0,0,0,59130
r32xkjp26,147.138297039722,-36.6674480235,Kiewa,0,0,0,0.972972972972973,7.468718797042875,13.4499998092651,288.362274169922,1119,389092.71875,0.112968660891056,1,0,3,3,0,0,0,0,0,0,0,0,59134
r380dydn0,146.374516834845,-36.440585578,Ovens,0,0,0,1,51.45233031632107,14.6000003814697,156.748733520508,650.833312988281,491472.15625,0.029338613152504,0,0,1,0,2,0,0,0,0,0,0,0,59223
r380gn1gw,146.384204846735,-36.3974083545,Ovens,379.072317772967,0,0,0.9722222222222222,1.1183655613892427,14.6000003814697,155.627777099609,639.181823730469,126877.2734375,0.0269167423248291,0,0,1,0,0,0,0,0,0,0,0,0,59264
r380uenqs,146.455569924322,-36.4126234055,Ovens,0,0,0,1,3.3209581555955445,14.5,157.670715332031,660.052612304688,1202233.5,0.0164348017424345,3,2,5,0,0,4,0,3,0,0,0,0,59345
r380uferz,146.45762977646,-36.4156703945,Ovens,0,0,0,1,17.7968480328468,14.5,158.186553955078,667.655151367188,1097336.75,0.0270982515066862,0,0,0,0,0,1,0,0,0,0,0,0,59346
r380uhp6c,146.439840739499,-36.4059947754999,Ovens,0,0,0,1,35.71817448035318,14.6000003814697,156.979583740234,650.703674316406,1069002.875,0.0171648170799017,0,0,1,0,0,0,0,0,0,0,0,0,59349
r380ukmss,146.446828138822,-36.4051132199999,Ovens,0,0,0,1,14.01569464559418,14.5777778625488,157.303939819336,654.555541992188,1067643.25,0.0271401815116405,0,0,1,0,0,0,0,0,0,0,0,0,59352
r380wtbe2,146.533049038206,-36.44327136,Ovens,0,0,0,1,3.012030805759511,14.2833337783813,184.768585205078,722.833312988281,187.973922729492,0.666711807250977,0,0,1,0,0,0,0,0,0,0,0,0,59389
r3811tngh,146.325858865681,-36.359044075,Ovens,0,0,0,1,2.919766612747055,14.6999998092651,153.129425048828,616.677429199219,397367.5625,0.0418987199664116,2,0,2,0,0,0,0,0,0,0,0,0,59403
r3811u3yk,146.330805725852,-36.3629028895,Ovens,0,0,0,0.9722222222222222,7.909884528527014,14.6999998092651,153.129425048828,616.677429199219,397367.5625,0.0418987199664116,0,0,15,1,0,3,0,1,0,0,0,0,59404
r3811v7u4,146.330011528867,-36.3583548004999,Ovens,0,0,0,1,10.242164495456574,14.6999998092651,153.129425048828,616.677429199219,397367.5625,0.0418987199664116,0,0,2,0,0,0,0,0,0,0,0,0,59406
r3812yd6g,146.284534432211,-36.3063574545,Ovens,0,0,0,1,108.77031792049236,14.7674417495728,149.087768554688,585.209289550781,1670318.75,0.00488045392557979,0,3,14,2,0,2,0,0,0,0,0,0,59414
r38138d2g,146.317405938062,-36.3409014944999,Ovens,0,0,0,1,6.269129751411876,14.6999998092651,151.013076782227,602.045471191406,1500606.125,0.0453466735780239,0,0,1,0,0,0,0,0,0,0,0,0,59421
r3813cs6g,146.330580541651,-36.3336633465,Ovens,0,0,0,1,20.9962922035615,14.6999998092651,151.416000366211,608.054565429688,138136.171875,0.0470032431185246,0,0,1,0,0,0,0,0,0,0,0,0,59429
r3813ge43,146.328324498317,-36.321435259,Ovens,52.6260649082917,0,0,1,4.802842617975121,14.6999998092651,150.059036254883,602.596984863281,846150.1875,0.0324680283665657,0,0,1,0,0,0,0,0,0,0,0,0,59437
r3813p0us,146.295529149544,-36.303337895,Ovens,0,0,0,1,154.95256644323496,14.7692623138428,147.074493408203,585.508178710938,678532.4375,0.0501318164169788,1,1,9,1,0,11,0,0,0,0,0,0,59443
r3813s4tu,146.325952807713,-36.320303732,Ovens,0,0,0,1,8.076757383177528,14.6999998092651,150.008941650391,601.535705566406,137.540618896484,0.036809042096138,0,0,2,0,0,0,0,0,0,0,0,0,59449
r38144eud,146.342848989691,-36.3722192499999,Ovens,50.6179918302996,0,0,1,2.644346458366734,14.6800003051758,153.86784362793,622.650024414062,44227.09765625,0.0254941303282976,0,0,1,0,0,0,0,0,0,0,0,0,59467
r3814e0uc,146.361829364797,-36.368918419,Ovens,1.46488657196617,0,0,1,11.441263590351634,14.6666669845581,154.260375976562,624,23621.37890625,0.0155003201216459,0,0,1,0,0,0,0,0,0,0,0,0,59477
r3814mqrb,146.349499768688,-36.3529958725,Ovens,0,0,0,1,87.25774456956479,14.6999998092651,152.432952880859,613.652160644531,621038.5625,0.0868348106741905,0,0,1,0,0,0,0,0,0,0,0,0,59481
r3818r3bw,146.259805789701,-36.263479173,Ovens,0,1,25.3208556334217,1,163.35221221731427,14.8000001907349,146.577362060547,565.454528808594,1449767,0.0576916188001633,0,1,9,1,0,2,0,0,0,0,0,0,59516
r381b6m1m,146.26975673745,-36.2397088995,Ovens,0,1,25.3208556334217,1,3.5319158966916446,14.872727394104,141.475845336914,557.526306152344,2402523,0.0606115162372589,1,0,0,0,0,0,0,0,0,0,0,0,59548
r381b8jz2,146.279592443793,-36.2531299999999,Ovens,55.4711179587473,0,0,0.8055555555555556,1.0463179567355785,14.8000001907349,143.924453735352,567.583312988281,135752.25,0.0587245635688305,0,0,1,0,0,0,0,0,0,0,0,0,59549
r381b9b9r,146.270337170882,-36.2401152895,Ovens,25.9386738626137,1,25.3208556334217,1,3.8506921806079992,14.872727394104,141.475845336914,557.526306152344,2402523,0.0606115162372589,2,0,4,0,0,2,0,0,0,0,0,0,59553
r381bjxnc,146.261094062585,-36.2203909495,Ovens,0,2,66.5156378565624,1,228.9263950194025,14.872727394104,141.475845336914,557.526306152344,2402523,0.0606115162372589,2,0,6,1,0,3,0,0,0,6,0,0,59556
r3821n8n1,146.645081638814,-36.5258865359999,Ovens,0.118878613602714,1,5.2430662648522,1,2.77666309483299,14.0545454025269,190.438186645508,843.681823730469,1576145.125,0.0959072336554527,0,0,1,0,0,0,0,0,0,0,0,0,59646
r382282j8,146.627248528077,-36.517715392,Ovens,0,1,5.2430662648522,1,13.279231488328184,14.1484851837158,184.419998168945,806.242431640625,1580864.125,0.1809221804142,0,0,20,1,0,4,0,14,0,0,0,0,59672
r38241f79,146.690741542218,-36.5615114909999,Ovens,0,0,0,1,5.067715058518527,13.8999996185303,199.62223815918,897.090881347656,672869.9375,0.170866519212723,0,0,1,0,0,0,0,0,0,0,0,0,59676
r3834hueq,146.695969667037,-36.36002,Ovens,35.092388825229,0,0,1,15.219835883763192,12.6000003814697,458.490112304688,905.142883300781,11109.2421875,3.2793390750885,0,0,0,1,0,0,0,0,0,0,0,0,59687
r3835ytdb,146.766206454126,-36.3519802099999,Kiewa,0,0,0,1,70.01983348532177,12.0090913772583,548.556579589844,1000.36364746094,15422.3896484375,5.65658330917358,1,0,0,0,0,0,0,0,0,0,0,0,59688
r384cjm2z,146.307255938342,-36.0452593799999,Central Murray,0,17,217.860839856322,1,60.33784033076976,15.1000003814697,125.399528503418,524.830505371094,77967.4921875,0.0016168977599591,1,0,1,0,0,2,0,2,0,0,0,0,59759
r384cx8k1,146.31521068847,-36.037411845,Central Murray,0,15,157.647679678865,1,56.04360946654706,15.1000003814697,125.457878112793,526.26318359375,388467.21875,0.00133468513377011,0,0,1,0,0,0,0,0,0,0,0,0,59767
r384fucdc,146.372934993997,-36.0525340405,Central Murray,246.721613029558,0,0,0.9166666666666666,5.975365236032324,14.9642553329468,125.576705932617,558.587219238281,3038755.25,7.6241034548729e-4,0,0,2,4,0,1,0,0,0,0,0,2,59782
r384fvt30,146.37657870214,-36.047694875,Central Murray,109.079757912627,0,0,0.9444444444444444,1.6321279559845665,15.0755395889282,125.627212524414,539.413696289062,6072897,0.0012323975097388,0,0,1,0,0,0,0,0,0,0,0,0,59783
r384fx4sf,146.361568209636,-36.0410608339999,Central Murray,0,9,87.5634948178675,1,46.55967371333401,14.9642553329468,125.576705932617,558.587219238281,3038755.25,7.6241034548729e-4,0,0,0,0,0,0,0,1,0,0,0,0,59787
r384g7uwy,146.400253414508,-36.051304575,Central Murray,0,5,56.2363022173141,1,11.71355641204535,15.0067415237427,134.074279785156,552.674133300781,597.536682128906,0.267472922801971,4,0,42,24,0,0,0,0,0,44,0,4,59796
r384gjmdh,146.383472946657,-36.0438747395,Central Murray,0,0,0,1,138.01959880931295,15.0755395889282,125.627212524414,539.413696289062,6072897,0.0012323975097388,9,8,34,21,0,0,0,0,0,51,1,0,59797
r384gp5vd,146.388043228007,-36.0319805915,Central Murray,0,13,138.868368096848,1,125.04959480474552,15.0067415237427,134.074279785156,552.674133300781,597.536682128906,0.267472922801971,0,3,2,4,0,0,0,0,0,0,0,0,59798
r384qg5yn,146.551955205559,-36.1494399999999,Ovens,0,0,0,1,11.659500095853817,14.5333337783813,191.643463134766,645.833312988281,6857.72021484375,0.0757643505930901,0,0,1,0,0,0,0,0,0,0,0,0,59811
r38509gc1,146.289452578075,-36.0290133665,Central Murray,0,20,189.954641367467,1,52.15262636722389,15.1000003814697,125.338424682617,520.238098144531,39029.41796875,0.00153612531721592,0,0,0,0,0,0,0,1,0,0,0,0,59849
r3850eppe,146.282502506201,-36.0170981939999,Central Murray,0,16,172.6852704256,1,66.9991455901885,15.1118183135986,125.332000732422,518.099975585938,1266925.625,0.00140298088081181,0,1,2,0,0,0,0,0,0,0,0,0,59855
r3851bjv0,146.332476979763,-36.0362272259999,Central Murray,0,12,145.073635108845,1,61.07474772140102,15.0294122695923,125.493408203125,541.651977539062,337881.375,0.00153312459588051,3,0,2,3,0,2,0,0,0,16,0,0,59887
r3857cfrr,146.41903296975,-35.980038643,Central Murray,13.1579982637567,5,62.7335796088892,1,12.406126686058329,15.1196908950806,125.834899902344,537.006652832031,6069515.5,0.00157315842807293,0,0,0,2,0,1,0,0,0,3,0,1,59958
r3857ff5f,146.417231135573,-35.9750404739999,Central Murray,14.4414118825972,5,62.7335796088892,1,6.360224916648208,15.1196908950806,125.834899902344,537.006652832031,6069515.5,0.00157315842807293,0,1,2,0,0,1,0,0,0,4,0,0,59968
r385k58gh,146.427169939149,-35.9713559559999,Central Murray,67.7405032437826,0,0,1,5.365273165202378,15.1196908950806,125.834899902344,537.006652832031,6069515.5,0.00157315842807293,0,3,4,0,0,1,0,0,0,6,0,0,59998
r385kcth9,146.46518285611,-35.9799840095,Central Murray,7.59478217928481,5,39.5199877877388,1,6.232207330330022,15.1196908950806,125.834899902344,537.006652832031,6069515.5,0.00157315842807293,0,0,0,0,0,0,0,2,0,0,0,0,60016
r385m2g4u,146.486945299284,-35.987018585,Central Murray,0,5,39.5199877877388,1,7.565452078940565,15.1196908950806,125.834899902344,537.006652832031,6069515.5,0.00157315842807293,0,0,1,0,0,0,0,2,0,0,0,0,60055
r385ms2j5,146.496356729285,-35.9683801025,Central Murray,3.78036257724437,5,28.0663238280092,1,9.197549603565518,15.1040935516357,126.90145111084,546.41064453125,6061601,0.0279936138540506,0,0,2,0,0,0,0,6,0,0,0,0,60087
r385q6v3c,146.531924240321,-35.975738682,Central Murray,6.55307645654125,0,0,1,0.9567732208239056,15.1040935516357,126.90145111084,546.41064453125,6061601,0.0279936138540506,0,0,1,0,0,0,0,1,0,0,0,0,60122
r385qjwtv,146.52311351004,-35.960920151,Central Murray,14.5225338670081,6,33.064417842436,1,32.24356105066918,15.1040935516357,126.90145111084,546.41064453125,6061601,0.0279936138540506,0,0,0,0,0,0,0,1,0,0,0,0,60147
r385qnvtj,146.517533652921,-35.9560348695,Central Murray,21.752661714428,0,0,1,9.080957398251847,15.1040935516357,126.90145111084,546.41064453125,6061601,0.0279936138540506,0,0,0,0,0,0,0,0,0,0,1,0,60155
r385r4pg0,146.562744901285,-35.9825122755,Central Murray,0,7,36.4849370404443,1,46.5093404851921,15.1000003814697,130.205017089844,561.111083984375,2075.830078125,0.0269700139760971,0,0,0,0,0,0,0,1,0,0,0,0,60177
r385rgrc9,146.601208788199,-35.9729434404999,Central Murray,8.19092788356451,4,18.5932117556362,1,2.8810693025201117,15.0431652069092,131.100494384766,566.230224609375,3022573,0.0273908823728561,0,0,1,0,0,0,0,0,0,0,0,0,60207
r386ghszq,146.742123337614,-36.0506954195,Central Murray,12.0129965853757,2,6.68222996893696,1,12.562619097461027,14.9016666412354,140.412719726562,615.900024414062,4473976.5,0.00531265744939446,0,0,0,0,0,1,0,0,0,4,0,0,60266
r386gqq3d,146.753206995465,-36.044382178,Central Murray,12.5746992915277,2,6.68222996893696,1,0.6951876838538886,14.9016666412354,140.412719726562,615.900024414062,4473976.5,0.00531265744939446,1,0,1,0,0,0,0,1,0,0,0,0,60288
r386gv3f7,146.769294215195,-36.0499238475,Central Murray,36.9706909157011,0,0,0.9722222222222222,1.133636817382267,14.8999996185303,143.927154541016,624.714294433594,453597.53125,0.0123804835602641,0,0,0,0,0,1,0,0,0,0,0,0,60302
r386ryjk5,146.949142584876,-36.133231817,Central Murray,0,0,0,1,0.8388422985532915,14.6818180084229,165.399597167969,734.818176269531,1028.58068847656,0.381747722625732,0,0,1,1,0,0,0,0,0,0,1,1,60327
r386ryrsu,146.952434284346,-36.1315862305,Central Murray,0,1,7.91803332296292,1,7.118189748638578,14.6818180084229,165.399597167969,734.818176269531,1028.58068847656,0.381747722625732,4,1,12,6,0,20,0,9,0,0,0,0,60328
r386u8ymn,146.804960801755,-36.072464942,Central Murray,0,1,8.25549157313808,1,40.93011010659239,14.8999996185303,145.05680847168,651.227294921875,671686.5625,0.0206169225275517,1,0,0,1,0,0,0,0,0,0,0,0,60429
r386wqnwn,146.885232386637,-36.089378494,Central Murray,0,3,26.308158260501,1,7.450332295949594,14.8000001907349,148.886276245117,687.291687011719,3551109.25,0.0469326265156269,0,0,1,0,0,0,0,0,0,0,0,0,60570
r386xkhrz,146.926093072874,-36.1002120975,Central Murray,7.40107823248699,3,26.308158260501,1,5.092508842299457,14.8000001907349,152.489776611328,705.428588867188,3990737,0.0151174096390605,1,0,0,0,0,0,0,0,0,0,0,0,60639
r386xs6rm,146.935665585409,-36.1011739165,Central Murray,0,0,0,1,11.731155402656102,14.8000001907349,152.249404907227,701.75,1995666.375,0.0175917036831379,0,0,0,0,1,1,0,0,0,0,4,0,60643
r386xummw,146.949514501686,-36.098623649,Central Murray,12.6126909770492,1,7.91803332296292,0.972972972972973,1.1110176084971717,14.8000001907349,153.741943359375,708,2286455.25,0.0268371663987637,1,0,0,0,0,0,0,1,0,0,0,0,60646
r386xv7tt,146.947637731124,-36.0939750635,Central Murray,0,1,7.91803332296292,1,3.1900236480456607,14.8000001907349,153.741943359375,708,2286455.25,0.0268371663987637,0,9,0,0,0,0,0,0,0,0,0,0,60648
r386y0bjw,146.86550056283,-36.074117612,Central Murray,31.9141974171112,2,18.3901249375381,1,1.6422573696392218,14.8999996185303,147.187240600586,670,5516098,3.47439527511597,0,0,0,0,0,0,0,1,0,0,0,0,60660
r3870r9c8,146.614883793687,-35.9936999759999,Central Murray,7.36454890480992,4,18.5932117556362,1,2.39284676830938,15.1000003814697,132.394088745117,570.444458007812,2557003,0.0429127439856529,0,0,1,0,0,0,0,0,0,0,0,0,60706
r3870vnjj,146.635835125004,-36.0080223085,Central Murray,16.0066426315457,3,9.33629709473455,1,7.758438709074742,15.0068969726562,133.087707519531,580.068969726562,2532751.75,0.00643711816519499,0,0,1,0,0,0,0,2,0,0,0,0,60723
r3870wm9r,146.62861016335,-36.0020170419999,Central Murray,0,4,18.5932117556362,1,7.47198617231744,15,133.826568603516,577.857116699219,24116.435546875,0.0852116495370865,0,0,0,0,0,0,0,1,0,0,0,0,60725
r38711ghq,146.651640537457,-36.024801057,Central Murray,0,4,10.5974253333677,1,4.729787453246918,15,133.545227050781,586.526306152344,2852080,0.0161349195986986,0,0,0,0,0,0,0,2,0,0,0,0,60744
r38715w9v,146.65498074487,-36.015013695,Central Murray,11.7547832150893,5,16.0185270636715,1,6.7772162122208925,15,133.545227050781,586.526306152344,2852080,0.0161349195986986,0,0,1,0,0,0,0,1,0,0,0,0,60757
r38718whz,146.675694823163,-36.0307800664999,Central Murray,29.6428343143261,3,9.13007016190325,1,3.722523344668794,15,134.32763671875,595,1425382.75,0.0537716709077358,0,0,1,0,0,0,0,0,0,0,0,0,60764
r38720z8c,146.612162203814,-35.988052873,Central Murray,0.632132845570006,4,18.5932117556362,1,18.197558711933393,15.1000003814697,132.394088745117,570.444458007812,2557003,0.0429127439856529,0,0,0,0,0,0,0,2,0,0,0,0,60803
r38740m0c,146.696443836412,-36.034753151,Central Murray,0,2,6.68222996893696,1,8.777299113890432,15,140.008331298828,602.4375,2846793.5,0.00107505056075752,1,0,0,0,0,0,0,1,0,0,0,0,60827
r3874ck7c,146.725641950824,-36.028444295,Central Murray,20.4804804966653,2,6.68222996893696,1,7.866176138786472,14.9967212677002,140.087203979492,603.081970214844,5693426.5,0.00367868761532009,0,0,0,0,0,0,0,1,0,0,0,0,60851
r3886rjfp,147.060280413917,-36.479659569,Kiewa,83.0878441979884,0,0,0.8378378378378378,0.1723480896260993,13.8999996185303,219.485931396484,960.5,603414.9375,0.0433830954134464,1,0,5,1,0,0,0,0,0,0,0,0,60918
r388dm60s,147.04519943294,-36.4340791005,Kiewa,0,0,0,1,8.81380107755154,14.0111112594604,211.956817626953,928.822204589844,615076.4375,0.182171657681465,0,0,2,0,0,0,0,0,0,0,0,0,60937
r388f0ue3,147.047197985995,-36.4256313769999,Kiewa,0,0,0,0.972972972972973,2.8340083414918165,14.0111112594604,211.956817626953,928.822204589844,615076.4375,0.182171657681465,1,0,1,0,0,0,0,0,0,0,0,0,60962
r388ygfjk,147.248133880027,-36.4078489565,Mitta Mitta,204.577223371996,0,0,1,5.313294317455749,14.0111112594604,215.657562255859,944.555541992188,1965013.625,0.251359671354294,0,0,1,2,0,1,0,0,0,2,3,0,61025
r3893c18g,147.033969057055,-36.3241108164999,Kiewa,0,0,0,1,21.318856360694195,14.3062505722046,183.065277099609,858.625,664979.5,0.324471861124039,0,0,1,0,0,0,0,0,0,0,0,0,61040
r38941pd9,147.054201397401,-36.3760654359999,Kiewa,0,0,0,1,14.362837594868028,14.1999998092651,192.144256591797,889.166687011719,642510.375,0.0454322881996632,0,0,17,3,1,10,0,24,0,0,0,0,61050
r389427x5,147.056274608685,-36.3845597,Kiewa,0,0,0,1,2.3793361338879917,14.1545457839966,194.32991027832,899.5,627905.625,0.235426679253578,0,0,5,0,0,6,0,16,0,0,0,0,61052
r3894n06s,147.041944025992,-36.3535947875,Kiewa,0,0,0,1,5.262229208411429,14.2387094497681,190.580810546875,872.806457519531,657126,0.035406868904829,0,0,10,0,0,6,0,17,0,0,0,0,61076
r389c3fnx,147.010396557618,-36.245156288,Kiewa,0,0,0,1,18.91701290017012,14.5133333206177,173.389907836914,799.777770996094,689527.1875,0.0719553530216217,0,0,0,0,0,0,0,1,0,0,0,0,61134
r389d1jg6,147.049538562663,-36.293293953,Kiewa,0,0,0,1,9.98795765747079,14.3999996185303,178.581085205078,841.777770996094,677234.0625,0.0587688274681568,0,0,19,0,0,14,0,26,0,0,0,0,61164
r389esm8c,147.115291017592,-36.275963783,Mitta Mitta,0,0,0,0.945945945945946,1.5590662407052478,14.2444448471069,204.738067626953,861.666687011719,49962.828125,0.301384806632996,0,0,0,0,0,0,0,0,0,0,1,0,61175
r389qczmx,147.259729499818,-36.332472554,Mitta Mitta,47.8974436348461,0,0,0.918918918918919,1.0142221232536592,14.2028570175171,195.356002807617,892.628601074219,2015314.75,0.100361473858356,2,0,10,0,0,2,0,0,0,0,0,0,61191
r389r0g24,147.263110142374,-36.3381081884999,Mitta Mitta,0,0,0,1,2.1074488135122,14.1909093856812,202.123947143555,906.272705078125,1991946.5,0.22568953037262,0,0,0,1,0,0,0,0,0,2,0,0,61205
r389r4n7u,147.268301064107,-36.3293795895,Mitta Mitta,64.4082063667112,0,0,1,2.1873235327221145,14.1599998474121,206.538360595703,905.599975585938,20852.28515625,1.28458321094513,0,0,0,0,0,0,0,0,0,2,0,0,61214
r38b4xu9f,147.415709411347,-36.516671873,Mitta Mitta,0,1,6.8064643096529,1,9.97862033963716,13.6000003814697,272.201080322266,1003.86663818359,1455028.5,0.209551304578781,2,0,0,0,0,0,0,0,0,0,0,0,61255
r38b5v5z5,147.466187191905,-36.535134068,Mitta Mitta,0,0,0,1,65.0122660093717,13.4124994277954,299.359222412109,1015.75,1447573,0.327116549015045,0,12,0,0,0,0,0,0,0,0,0,0,61257
r38b6br5y,147.444170671232,-36.523716047,Mitta Mitta,0,2,9.0184557421529,1,17.343639651154454,13.5142860412598,285.721557617188,1010.42858886719,1450226.375,0.428225070238113,1,0,0,0,0,0,0,0,0,0,0,0,61259
r38bh9rkc,147.503779345296,-36.542889002,Mitta Mitta,0,2,9.0184557421529,1,35.43056064354259,13.3999996185303,309.1416015625,1019,1426657.75,0.102728761732578,0,11,0,0,0,0,0,0,0,0,0,0,61268
r38c6npgn,147.40410723197,-36.309729158,Mitta Mitta,13.9567431744357,0,0,0.918918918918919,0.9806576843528764,13.6999998092651,276.103363037109,936.833312988281,108001.546875,0.406219303607941,0,0,0,0,0,0,0,10,0,0,0,0,61279
r38d23v8n,146.973928416804,-36.158001026,Central Murray,0,1,7.91803332296292,1,31.37443622035133,14.6727275848389,163.426986694336,754,730649.25,0.187362745404243,0,0,0,0,1,0,0,0,0,0,0,0,61323
r38d2h3p2,146.954747849415,-36.1421583004999,Central Murray,52.1160171819974,0,0,1,1.3588620348325788,14.7052631378174,158.289245605469,735.157897949219,841650.3125,0.110469028353691,0,1,0,1,0,0,0,1,0,2,0,0,61340
r38d2hdm0,146.956352492611,-36.141695554,Central Murray,0,1,7.91803332296292,1,4.343274580182849,14.7052631378174,158.289245605469,735.157897949219,841650.3125,0.110469028353691,1,1,1,0,0,0,0,0,0,0,0,0,61342
r38d83vrn,146.971957316996,-36.11214031,Central Murray,0,0,0,0.972972972972973,7.324274472160563,14.8000001907349,158.875762939453,725.809509277344,502.944580078125,0.0503772720694542,0,1,2,1,0,1,0,0,0,2,1,1,61372
r38d84wfv,146.961327327405,-36.107126762,Central Murray,52.8409569558968,0,0,0.972972972972973,5.777507107993651,14.8000001907349,154.773422241211,719.161315917969,285838,0.032632302492857,0,1,1,1,0,1,0,0,0,0,0,1,61374
r38d86271,146.965011664594,-36.110236168,Central Murray,388.213762520131,1,7.91803332296292,0.8918918918918919,0.3515275270625105,14.8000001907349,154.773422241211,719.161315917969,285838,0.032632302492857,0,1,1,1,0,1,0,0,0,0,0,1,61379
r38d8g1r0,146.99413566466,-36.1009420955,Central Murray,0,0,0,1,25.863927324690785,14.8000001907349,159.549682617188,724.5,326.464508056641,0.0241891797631979,0,3,3,3,0,1,0,0,0,2,0,0,61384
